fecha;producto;presentacion;unidades (kg);ciudad;precio_minimo;precio_maximo;categoria
2025-03-05;Plátano Hartón Verde;Bolsa;60;Tunja;78390;78507;Otros
2025-03-05;Plátano Hartón Verde;Bolsa;62;Bogotá;80549;80744;Otros
2025-03-05;Plátano Hartón Verde Llanero;Canastilla;75;Boyacá;87907;88039;Otros
2025-03-05;Plátano Hartón Verde Llanero;Canastilla;6;Sogamoso;90246;90307;Otros
2025-03-05;Plátano Hartón Verde Llanero;Canastilla;81;Tunja;86483;86569;Otros
2025-03-05;Plátano Hartón Verde Llanero;Canastilla;17;Bogotá;82697;82815;Otros
2025-03-05;Papa R-12 Negra;Bulto;56;Boyacá;34360;34446;Tuberculo
2025-03-05;Papa R-12 Negra;Bulto;56;Sogamoso;39221;39302;Tuberculo
2025-03-05;Papa R-12 Negra;Bulto;11;Tunja;34517;34583;Tuberculo
2025-03-05;Papa R-12 Negra;Bulto;30;Bogotá;39427;39622;Tuberculo
2025-03-05;Papa R-12 Roja;Bulto;30;Boyacá;35437;35490;Tuberculo
2025-03-05;Papa R-12 Roja;Bulto;15;Sogamoso;36298;36351;Tuberculo
2025-03-05;Papa R-12 Roja;Bulto;35;Tunja;36051;36166;Tuberculo
2025-03-05;Papa R-12 Roja;Bulto;39;Bogotá;36804;36925;Tuberculo
2025-03-05;Papa Criolla Limpia;Bulto;72;Boyacá;232782;232922;Tuberculo
2025-03-05;Papa Criolla Limpia;Bulto;28;Sogamoso;241926;242094;Tuberculo
2025-03-05;Papa Criolla Limpia;Bulto;1;Tunja;253236;253406;Tuberculo
2025-03-05;Papa Criolla Limpia;Bulto;46;Bogotá;247514;247587;Tuberculo
2025-03-05;Papa Criolla Sucia;Bulto;40;Boyacá;164037;164154;Tuberculo
2025-03-05;Papa Criolla Sucia;Bulto;8;Sogamoso;177755;177862;Tuberculo
2025-03-05;Papa Criolla Sucia;Bulto;15;Tunja;154339;154436;Tuberculo
2025-03-05;Papa Criolla Sucia;Bulto;78;Bogotá;154726;154871;Tuberculo
2025-03-05;Papa Parda Pastusa;Bulto;71;Boyacá;47603;47679;Tuberculo
2025-03-05;Papa Parda Pastusa;Bulto;65;Sogamoso;48408;48527;Tuberculo
2025-03-05;Papa Parda Pastusa;Bulto;66;Tunja;48670;48799;Tuberculo
2025-03-05;Papa Parda Pastusa;Bulto;29;Bogotá;45303;45383;Tuberculo
2025-03-05;Papa Sabanera;Bulto;64;Boyacá;118581;118655;Tuberculo
2025-03-05;Papa Sabanera;Bulto;13;Sogamoso;118704;118834;Tuberculo
2025-03-05;Papa Sabanera;Bulto;40;Tunja;119580;119653;Tuberculo
2025-03-05;Papa Sabanera;Bulto;1;Bogotá;122421;122581;Tuberculo
2025-03-05;Papa Superior;Bulto;47;Boyacá;54020;54111;Tuberculo
2025-03-05;Papa Superior;Bulto;95;Sogamoso;58183;58308;Tuberculo
2025-03-05;Papa Superior;Bulto;90;Tunja;56685;56844;Tuberculo
2025-03-05;Papa Superior;Bulto;13;Bogotá;57883;58027;Tuberculo
2025-03-05;Papa Única;Bulto;22;Boyacá;31621;31715;Tuberculo
2025-03-05;Papa Única;Bulto;26;Sogamoso;28670;28830;Tuberculo
2025-03-05;Papa Única;Bulto;81;Tunja;32217;32338;Tuberculo
2025-03-05;Papa Única;Bulto;11;Bogotá;35211;35348;Tuberculo
2025-03-05;Yuca Llanera;Bolsa;8;Boyacá;115282;115351;Tuberculo
2025-03-05;Yuca Llanera;Bolsa;34;Sogamoso;115633;115739;Tuberculo
2025-03-05;Yuca Llanera;Bolsa;98;Tunja;122228;122368;Tuberculo
2025-03-05;Yuca Llanera;Bolsa;58;Bogotá;124781;124925;Tuberculo
2025-03-05;Arveja Verde En Vaina;Bulto;3;Boyacá;201065;201148;Otros
2025-03-05;Arveja Verde En Vaina;Bulto;84;Sogamoso;226633;226823;Otros
2025-03-05;Arveja Verde En Vaina;Bulto;5;Tunja;212459;212610;Otros
2025-03-05;Arveja Verde En Vaina;Bulto;17;Bogotá;229453;229533;Otros
2025-03-05;Arveja Verde En Vaina Pastusa;Bulto;92;Boyacá;175181;175323;Otros
2025-03-05;Arveja Verde En Vaina Pastusa;Bulto;4;Sogamoso;168100;168231;Otros
2025-03-05;Arveja Verde En Vaina Pastusa;Bulto;55;Tunja;152936;153129;Otros
2025-03-05;Arveja Verde En Vaina Pastusa;Bulto;21;Bogotá;176560;176703;Otros
2025-03-05;Frijol Verde Cargamanto;Bulto;67;Boyacá;207329;207488;Otros
2025-03-05;Frijol Verde Cargamanto;Bulto;59;Sogamoso;211926;212053;Otros
2025-03-05;Frijol Verde Cargamanto;Bulto;64;Tunja;215929;216103;Otros
2025-03-05;Frijol Verde Cargamanto;Bulto;60;Bogotá;216414;216527;Otros
2025-03-05;Habichuela;Bulto;91;Boyacá;214738;214858;Verdura
2025-03-05;Habichuela;Bulto;81;Sogamoso;235082;235251;Verdura
2025-03-05;Habichuela;Bulto;84;Tunja;210181;210243;Verdura
2025-03-05;Habichuela;Bulto;39;Bogotá;236245;236396;Verdura
2025-03-05;Ahuyama;Kilogramo;81;Boyacá;2929;3083;Verdura
2025-03-05;Ahuyama;Kilogramo;53;Sogamoso;2714;2792;Verdura
2025-03-05;Ahuyama;Kilogramo;26;Tunja;2232;2336;Verdura
2025-03-05;Ahuyama;Kilogramo;79;Bogotá;2839;2889;Verdura
2025-03-05;Ahuyamin (Sakata);Bulto;40;Boyacá;58676;58729;Otros
2025-03-05;Ahuyamin (Sakata);Bulto;8;Sogamoso;62098;62157;Otros
2025-03-05;Ahuyamin (Sakata);Bulto;30;Tunja;59235;59392;Otros
2025-03-05;Ahuyamin (Sakata);Bulto;74;Bogotá;55764;55934;Otros
2025-03-05;Ajo;Atado/Manojo;11;Boyacá;52852;52905;Verdura
2025-03-05;Ajo;Atado/Manojo;49;Sogamoso;59217;59310;Verdura
2025-03-05;Ajo;Atado/Manojo;31;Tunja;59160;59312;Verdura
2025-03-05;Ajo;Atado/Manojo;70;Bogotá;51967;52113;Verdura
2025-03-05;Ajo Importado;Caja De Cartón;91;Boyacá;68895;68945;Verdura
2025-03-05;Ajo Importado;Caja De Cartón;5;Sogamoso;68784;68904;Verdura
2025-03-05;Ajo Importado;Caja De Cartón;82;Tunja;73817;73876;Verdura
2025-03-05;Ajo Importado;Caja De Cartón;61;Bogotá;69971;70060;Verdura
2025-03-05;Berenjena;Kilogramo;44;Boyacá;4480;4611;Otros
2025-03-05;Berenjena;Kilogramo;69;Sogamoso;4723;4914;Otros
2025-03-05;Berenjena;Kilogramo;25;Tunja;4345;4512;Otros
2025-03-05;Berenjena;Kilogramo;59;Bogotá;4022;4109;Otros
2025-03-05;Calabacín;Bolsa;20;Boyacá;7345;7504;Otros
2025-03-05;Calabacín;Bolsa;30;Sogamoso;7655;7811;Otros
2025-03-05;Calabacín;Bolsa;41;Tunja;6929;7073;Otros
2025-03-05;Calabacín;Bolsa;29;Bogotá;7521;7647;Otros
2025-03-05;Chócolo Mazorca;Bulto;44;Boyacá;169058;169254;Otros
2025-03-05;Chócolo Mazorca;Bulto;17;Sogamoso;165043;165204;Otros
2025-03-05;Chócolo Mazorca;Bulto;69;Tunja;176989;177044;Otros
2025-03-05;Chócolo Mazorca;Bulto;30;Bogotá;168947;169089;Otros
2025-03-05;Cidra;Kilogramo;75;Boyacá;2795;2927;Otros
2025-03-05;Cidra;Kilogramo;17;Sogamoso;2225;2324;Otros
2025-03-05;Cidra;Kilogramo;40;Tunja;2570;2758;Otros
2025-03-05;Cidra;Kilogramo;14;Bogotá;2017;2079;Otros
2025-03-05;Pepino Cohombro;Kilogramo;88;Boyacá;4196;4308;Verdura
2025-03-05;Pepino Cohombro;Kilogramo;61;Sogamoso;4297;4363;Verdura
2025-03-05;Pepino Cohombro;Kilogramo;50;Tunja;3810;3938;Verdura
2025-03-05;Pepino Cohombro;Kilogramo;16;Bogotá;3761;3827;Verdura
2025-03-05;Pepino De Rellenar (Caja);Caja De Cartón;90;Boyacá;33599;33657;Verdura
2025-03-05;Pepino De Rellenar (Caja);Caja De Cartón;87;Sogamoso;30838;30905;Verdura
2025-03-05;Pepino De Rellenar (Caja);Caja De Cartón;93;Tunja;34967;35107;Verdura
2025-03-05;Pepino De Rellenar (Caja);Caja De Cartón;66;Bogotá;31147;31219;Verdura
2025-03-05;Pepino De Rellenar (Canastilla);Canastilla;85;Boyacá;33462;33579;Verdura
2025-03-05;Pepino De Rellenar (Canastilla);Canastilla;85;Sogamoso;35840;36008;Verdura
2025-03-05;Pepino De Rellenar (Canastilla);Canastilla;43;Tunja;38744;38935;Verdura
2025-03-05;Pepino De Rellenar (Canastilla);Canastilla;52;Bogotá;36904;37037;Verdura
2025-03-05;Pimentón;Kilogramo;72;Boyacá;6662;6732;Otros
2025-03-05;Pimentón;Kilogramo;48;Sogamoso;5721;5826;Otros
2025-03-05;Pimentón;Kilogramo;35;Tunja;5927;6116;Otros
2025-03-05;Pimentón;Kilogramo;98;Bogotá;6876;6933;Otros
2025-03-05;Remolacha;Bulto;94;Boyacá;82771;82900;Verdura
2025-03-05;Remolacha;Bulto;42;Sogamoso;90464;90544;Verdura
2025-03-05;Remolacha;Bulto;74;Tunja;77837;78013;Verdura
2025-03-05;Remolacha;Bulto;59;Bogotá;83895;84013;Verdura
2025-03-05;Rábano Rojo;Atado/Manojo;73;Boyacá;10334;10460;Otros
2025-03-05;Rábano Rojo;Atado/Manojo;81;Sogamoso;10160;10332;Otros
2025-03-05;Rábano Rojo;Atado/Manojo;39;Tunja;9039;9182;Otros
2025-03-05;Rábano Rojo;Atado/Manojo;42;Bogotá;8554;8621;Otros
2025-03-05;Zanahoria;Bulto;85;Boyacá;134584;134666;Verdura
2025-03-05;Zanahoria;Bulto;43;Sogamoso;136127;136190;Verdura
2025-03-05;Zanahoria;Bulto;55;Tunja;137874;137937;Verdura
2025-03-05;Zanahoria;Bulto;83;Bogotá;126467;126590;Verdura
2025-03-05;Cebolla Cabezona Blanca;Bulto;17;Boyacá;77541;77614;Verdura
2025-03-05;Cebolla Cabezona Blanca;Bulto;95;Sogamoso;79805;79958;Verdura
2025-03-05;Cebolla Cabezona Blanca;Bulto;70;Tunja;84287;84370;Verdura
2025-03-05;Cebolla Cabezona Blanca;Bulto;22;Bogotá;80201;80321;Verdura
2025-03-05;Cebolla Cabezona Roja;Bulto;33;Boyacá;110464;110536;Verdura
2025-03-05;Cebolla Cabezona Roja;Bulto;18;Sogamoso;101997;102060;Verdura
2025-03-05;Cebolla Cabezona Roja;Bulto;50;Tunja;111748;111865;Verdura
2025-03-05;Cebolla Cabezona Roja;Bulto;79;Bogotá;114144;114205;Verdura
2025-03-05;Cebolla Lunaquita Aquitania;Atado/Manojo;59;Boyacá;82444;82642;Verdura
2025-03-05;Cebolla Lunaquita Aquitania;Atado/Manojo;70;Sogamoso;86670;86841;Verdura
2025-03-05;Cebolla Lunaquita Aquitania;Atado/Manojo;9;Tunja;79508;79684;Verdura
2025-03-05;Cebolla Lunaquita Aquitania;Atado/Manojo;63;Bogotá;90046;90136;Verdura
2025-03-05;Cebolla Puerro;Atado/Manojo;76;Boyacá;48038;48182;Verdura
2025-03-05;Cebolla Puerro;Atado/Manojo;28;Sogamoso;43634;43827;Verdura
2025-03-05;Cebolla Puerro;Atado/Manojo;59;Tunja;46380;46460;Verdura
2025-03-05;Cebolla Puerro;Atado/Manojo;22;Bogotá;46006;46174;Verdura
2025-03-05;Tomate Chonto;Canastilla;87;Boyacá;38941;39017;Verdura
2025-03-05;Tomate Chonto;Canastilla;87;Sogamoso;36955;37133;Verdura
2025-03-05;Tomate Chonto;Canastilla;2;Tunja;36291;36359;Verdura
2025-03-05;Tomate Chonto;Canastilla;28;Bogotá;37483;37551;Verdura
2025-03-05;Tomate Larga Vida;Canastilla;64;Boyacá;52233;52323;Verdura
2025-03-05;Tomate Larga Vida;Canastilla;98;Sogamoso;55044;55098;Verdura
2025-03-05;Tomate Larga Vida;Canastilla;23;Tunja;53113;53230;Verdura
2025-03-05;Tomate Larga Vida;Canastilla;12;Bogotá;46452;46612;Verdura
2025-03-05;Acelga;Atado/Manojo;10;Boyacá;8748;8806;Otros
2025-03-05;Acelga;Atado/Manojo;18;Sogamoso;9069;9250;Otros
2025-03-05;Acelga;Atado/Manojo;41;Tunja;9025;9084;Otros
2025-03-05;Acelga;Atado/Manojo;73;Bogotá;10022;10072;Otros
2025-03-05;Apio;Atado/Manojo;54;Boyacá;11183;11296;Otros
2025-03-05;Apio;Atado/Manojo;78;Sogamoso;10292;10428;Otros
2025-03-05;Apio;Atado/Manojo;55;Tunja;10010;10182;Otros
2025-03-05;Apio;Atado/Manojo;20;Bogotá;10540;10653;Otros
2025-03-05;Manzana;Caja;76;Boyacá;4132;4238;Otros
2025-03-05;Manzana;Caja;45;Sogamoso;3619;3788;Otros
2025-03-05;Manzana;Caja;86;Tunja;4010;4126;Otros
2025-03-05;Manzana;Caja;79;Bogotá;3747;3807;Otros
2025-03-05;Banana;Bolsa;98;Boyacá;2870;3017;Otros
2025-03-05;Banana;Bolsa;85;Sogamoso;2538;2620;Otros
2025-03-05;Banana;Bolsa;5;Tunja;2180;2291;Otros
2025-03-05;Banana;Bolsa;65;Bogotá;2433;2607;Otros
2025-03-05;Naranja;Unidad;67;Boyacá;3425;3595;Otros
2025-03-05;Naranja;Unidad;14;Sogamoso;2104;2244;Otros
2025-03-05;Naranja;Unidad;57;Tunja;3279;3409;Otros
2025-03-05;Naranja;Unidad;97;Bogotá;3420;3499;Otros
2025-03-05;Pera;Caja;85;Boyacá;3345;3486;Otros
2025-03-05;Pera;Caja;73;Sogamoso;3088;3168;Otros
2025-03-05;Pera;Caja;16;Tunja;3058;3249;Otros
2025-03-05;Pera;Caja;2;Bogotá;3340;3529;Otros
2025-03-06;Plátano Guineo;Kilogramo;58;Boyacá;2856;2929;Otros
2025-03-06;Plátano Guineo;Kilogramo;37;Sogamoso;2533;2611;Otros
2025-03-06;Plátano Guineo;Kilogramo;42;Tunja;2813;2954;Otros
2025-03-06;Plátano Guineo;Kilogramo;48;Bogotá;2835;2888;Otros
2025-03-06;Plátano Hartón Maduro;Bolsa;51;Boyacá;76236;76421;Otros
2025-03-06;Plátano Hartón Maduro;Bolsa;98;Sogamoso;76045;76185;Otros
2025-03-06;Plátano Hartón Maduro;Bolsa;52;Tunja;77227;77358;Otros
2025-03-06;Plátano Hartón Maduro;Bolsa;66;Bogotá;76119;76301;Otros
2025-03-06;Plátano Hartón Verde;Bolsa;44;Boyacá;82161;82260;Otros
2025-03-06;Plátano Hartón Verde;Bolsa;38;Sogamoso;82474;82651;Otros
2025-03-06;Plátano Hartón Verde;Bolsa;63;Tunja;78556;78708;Otros
2025-03-06;Plátano Hartón Verde;Bolsa;9;Bogotá;74038;74166;Otros
2025-03-06;Plátano Hartón Verde Llanero;Canastilla;87;Boyacá;92328;92382;Otros
2025-03-06;Plátano Hartón Verde Llanero;Canastilla;4;Sogamoso;85487;85551;Otros
2025-03-06;Plátano Hartón Verde Llanero;Canastilla;94;Tunja;89830;89982;Otros
2025-03-06;Plátano Hartón Verde Llanero;Canastilla;29;Bogotá;83411;83546;Otros
2025-03-06;Papa R-12 Negra;Bulto;99;Boyacá;41390;41550;Tuberculo
2025-03-06;Papa R-12 Negra;Bulto;82;Sogamoso;38595;38679;Tuberculo
2025-03-06;Papa R-12 Negra;Bulto;46;Tunja;37351;37526;Tuberculo
2025-03-06;Papa R-12 Negra;Bulto;70;Bogotá;38057;38229;Tuberculo
2025-03-06;Papa R-12 Roja;Bulto;63;Boyacá;38899;39046;Tuberculo
2025-03-06;Papa R-12 Roja;Bulto;39;Sogamoso;35863;36019;Tuberculo
2025-03-06;Papa R-12 Roja;Bulto;23;Tunja;38244;38363;Tuberculo
2025-03-06;Papa R-12 Roja;Bulto;57;Bogotá;39773;39898;Tuberculo
2025-03-06;Papa Criolla Limpia;Bulto;67;Boyacá;238013;238124;Tuberculo
2025-03-06;Papa Criolla Limpia;Bulto;45;Sogamoso;222771;222883;Tuberculo
2025-03-06;Papa Criolla Limpia;Bulto;8;Tunja;225517;225668;Tuberculo
2025-03-06;Papa Criolla Limpia;Bulto;2;Bogotá;242741;242797;Tuberculo
2025-03-06;Papa Criolla Sucia;Bulto;25;Boyacá;163212;163401;Tuberculo
2025-03-06;Papa Criolla Sucia;Bulto;53;Sogamoso;166710;166834;Tuberculo
2025-03-06;Papa Criolla Sucia;Bulto;10;Tunja;163036;163153;Tuberculo
2025-03-06;Papa Criolla Sucia;Bulto;42;Bogotá;156247;156362;Tuberculo
2025-03-06;Papa Parda Pastusa;Bulto;44;Boyacá;43495;43622;Tuberculo
2025-03-06;Papa Parda Pastusa;Bulto;58;Sogamoso;50715;50857;Tuberculo
2025-03-06;Papa Parda Pastusa;Bulto;2;Tunja;49381;49477;Tuberculo
2025-03-06;Papa Parda Pastusa;Bulto;94;Bogotá;49935;50102;Tuberculo
2025-03-06;Papa Sabanera;Bulto;26;Boyacá;118817;118963;Tuberculo
2025-03-06;Papa Sabanera;Bulto;87;Sogamoso;121405;121529;Tuberculo
2025-03-06;Papa Sabanera;Bulto;15;Tunja;126581;126720;Tuberculo
2025-03-06;Papa Sabanera;Bulto;3;Bogotá;128731;128826;Tuberculo
2025-03-06;Papa Superior;Bulto;6;Boyacá;57728;57794;Tuberculo
2025-03-06;Papa Superior;Bulto;28;Sogamoso;52802;52944;Tuberculo
2025-03-06;Papa Superior;Bulto;23;Tunja;52700;52832;Tuberculo
2025-03-06;Papa Superior;Bulto;55;Bogotá;57137;57248;Tuberculo
2025-03-06;Papa Única;Bulto;17;Boyacá;32985;33183;Tuberculo
2025-03-06;Papa Única;Bulto;63;Sogamoso;32923;33027;Tuberculo
2025-03-06;Papa Única;Bulto;62;Tunja;31789;31866;Tuberculo
2025-03-06;Papa Única;Bulto;84;Bogotá;31254;31437;Tuberculo
2025-03-06;Yuca Llanera;Bolsa;59;Boyacá;113705;113814;Tuberculo
2025-03-06;Yuca Llanera;Bolsa;90;Sogamoso;112825;113019;Tuberculo
2025-03-06;Yuca Llanera;Bolsa;40;Tunja;111308;111428;Tuberculo
2025-03-06;Yuca Llanera;Bolsa;44;Bogotá;115979;116112;Tuberculo
2025-03-06;Arveja Verde En Vaina;Bulto;67;Boyacá;220184;220316;Otros
2025-03-06;Arveja Verde En Vaina;Bulto;61;Sogamoso;216252;216395;Otros
2025-03-06;Arveja Verde En Vaina;Bulto;11;Tunja;207227;207397;Otros
2025-03-06;Arveja Verde En Vaina;Bulto;66;Bogotá;200274;200433;Otros
2025-03-06;Arveja Verde En Vaina Pastusa;Bulto;23;Boyacá;170761;170825;Otros
2025-03-06;Arveja Verde En Vaina Pastusa;Bulto;66;Sogamoso;170189;170268;Otros
2025-03-06;Arveja Verde En Vaina Pastusa;Bulto;89;Tunja;168841;168901;Otros
2025-03-06;Arveja Verde En Vaina Pastusa;Bulto;59;Bogotá;165734;165807;Otros
2025-03-06;Frijol Verde Cargamanto;Bulto;88;Boyacá;213560;213625;Otros
2025-03-06;Frijol Verde Cargamanto;Bulto;42;Sogamoso;235684;235836;Otros
2025-03-06;Frijol Verde Cargamanto;Bulto;16;Tunja;206955;207038;Otros
2025-03-06;Frijol Verde Cargamanto;Bulto;38;Bogotá;223066;223242;Otros
2025-03-06;Habichuela;Bulto;84;Boyacá;239642;239738;Verdura
2025-03-06;Habichuela;Bulto;38;Sogamoso;214786;214950;Verdura
2025-03-06;Habichuela;Bulto;81;Tunja;209348;209440;Verdura
2025-03-06;Habichuela;Bulto;62;Bogotá;253959;254097;Verdura
2025-03-06;Ahuyama;Kilogramo;92;Boyacá;3017;3127;Verdura
2025-03-06;Ahuyama;Kilogramo;62;Sogamoso;2522;2653;Verdura
2025-03-06;Ahuyama;Kilogramo;14;Tunja;2022;2115;Verdura
2025-03-06;Ahuyama;Kilogramo;56;Bogotá;2647;2699;Verdura
2025-03-06;Ahuyamin (Sakata);Bulto;98;Boyacá;60966;61156;Otros
2025-03-06;Ahuyamin (Sakata);Bulto;30;Sogamoso;58651;58753;Otros
2025-03-06;Ahuyamin (Sakata);Bulto;80;Tunja;61191;61332;Otros
2025-03-06;Ahuyamin (Sakata);Bulto;3;Bogotá;60188;60278;Otros
2025-03-06;Ajo;Atado/Manojo;1;Boyacá;52214;52389;Verdura
2025-03-06;Ajo;Atado/Manojo;50;Sogamoso;54680;54809;Verdura
2025-03-06;Ajo;Atado/Manojo;97;Tunja;56035;56208;Verdura
2025-03-06;Ajo;Atado/Manojo;1;Bogotá;55114;55262;Verdura
2025-03-06;Ajo Importado;Caja De Cartón;14;Boyacá;69349;69436;Verdura
2025-03-06;Ajo Importado;Caja De Cartón;1;Sogamoso;72249;72382;Verdura
2025-03-06;Ajo Importado;Caja De Cartón;5;Tunja;75500;75606;Verdura
2025-03-06;Ajo Importado;Caja De Cartón;45;Bogotá;69224;69333;Verdura
2025-03-06;Berenjena;Kilogramo;66;Boyacá;4653;4728;Otros
2025-03-06;Berenjena;Kilogramo;9;Sogamoso;4269;4369;Otros
2025-03-06;Berenjena;Kilogramo;94;Tunja;4936;5024;Otros
2025-03-06;Berenjena;Kilogramo;68;Bogotá;5090;5179;Otros
2025-03-06;Calabacín;Bolsa;36;Boyacá;7797;7950;Otros
2025-03-06;Calabacín;Bolsa;75;Sogamoso;7362;7496;Otros
2025-03-06;Calabacín;Bolsa;86;Tunja;8038;8215;Otros
2025-03-06;Calabacín;Bolsa;7;Bogotá;7120;7310;Otros
2025-03-06;Chócolo Mazorca;Bulto;84;Boyacá;157571;157666;Otros
2025-03-06;Chócolo Mazorca;Bulto;57;Sogamoso;175364;175474;Otros
2025-03-06;Chócolo Mazorca;Bulto;89;Tunja;181178;181369;Otros
2025-03-06;Chócolo Mazorca;Bulto;68;Bogotá;164185;164336;Otros
2025-03-06;Cidra;Kilogramo;71;Boyacá;2733;2882;Otros
2025-03-06;Cidra;Kilogramo;83;Sogamoso;2802;2967;Otros
2025-03-06;Cidra;Kilogramo;73;Tunja;2746;2885;Otros
2025-03-06;Cidra;Kilogramo;52;Bogotá;2531;2642;Otros
2025-03-06;Pepino Cohombro;Kilogramo;17;Boyacá;3555;3714;Verdura
2025-03-06;Pepino Cohombro;Kilogramo;28;Sogamoso;3918;4028;Verdura
2025-03-06;Pepino Cohombro;Kilogramo;58;Tunja;3667;3841;Verdura
2025-03-06;Pepino Cohombro;Kilogramo;17;Bogotá;3816;3944;Verdura
2025-03-06;Pepino De Rellenar (Caja);Caja De Cartón;85;Boyacá;32147;32216;Verdura
2025-03-06;Pepino De Rellenar (Caja);Caja De Cartón;64;Sogamoso;32944;33029;Verdura
2025-03-06;Pepino De Rellenar (Caja);Caja De Cartón;65;Tunja;32756;32867;Verdura
2025-03-06;Pepino De Rellenar (Caja);Caja De Cartón;86;Bogotá;35102;35224;Verdura
2025-03-06;Pepino De Rellenar (Canastilla);Canastilla;60;Boyacá;39104;39298;Verdura
2025-03-06;Pepino De Rellenar (Canastilla);Canastilla;60;Sogamoso;34220;34346;Verdura
2025-03-06;Pepino De Rellenar (Canastilla);Canastilla;81;Tunja;38485;38613;Verdura
2025-03-06;Pepino De Rellenar (Canastilla);Canastilla;59;Bogotá;40924;41031;Verdura
2025-03-06;Pimentón;Kilogramo;61;Boyacá;6332;6469;Otros
2025-03-06;Pimentón;Kilogramo;87;Sogamoso;5799;5987;Otros
2025-03-06;Pimentón;Kilogramo;88;Tunja;6950;7142;Otros
2025-03-06;Pimentón;Kilogramo;84;Bogotá;6495;6693;Otros
2025-03-06;Remolacha;Bulto;47;Boyacá;85961;86049;Verdura
2025-03-06;Remolacha;Bulto;73;Sogamoso;82939;83134;Verdura
2025-03-06;Remolacha;Bulto;40;Tunja;77567;77699;Verdura
2025-03-06;Remolacha;Bulto;94;Bogotá;84905;84956;Verdura
2025-03-06;Rábano Rojo;Atado/Manojo;73;Boyacá;9706;9818;Otros
2025-03-06;Rábano Rojo;Atado/Manojo;95;Sogamoso;10142;10236;Otros
2025-03-06;Rábano Rojo;Atado/Manojo;57;Tunja;9852;10043;Otros
2025-03-06;Rábano Rojo;Atado/Manojo;97;Bogotá;10355;10538;Otros
2025-03-06;Zanahoria;Bulto;61;Boyacá;136489;136540;Verdura
2025-03-06;Zanahoria;Bulto;39;Sogamoso;124131;124229;Verdura
2025-03-06;Zanahoria;Bulto;27;Tunja;137486;137653;Verdura
2025-03-06;Zanahoria;Bulto;85;Bogotá;137430;137584;Verdura
2025-03-06;Cebolla Cabezona Blanca;Bulto;51;Boyacá;78999;79085;Verdura
2025-03-06;Cebolla Cabezona Blanca;Bulto;77;Sogamoso;79411;79469;Verdura
2025-03-06;Cebolla Cabezona Blanca;Bulto;28;Tunja;73833;73952;Verdura
2025-03-06;Cebolla Cabezona Blanca;Bulto;27;Bogotá;81973;82032;Verdura
2025-03-06;Cebolla Cabezona Roja;Bulto;23;Boyacá;97449;97505;Verdura
2025-03-06;Cebolla Cabezona Roja;Bulto;27;Sogamoso;97876;97967;Verdura
2025-03-06;Cebolla Cabezona Roja;Bulto;97;Tunja;105547;105709;Verdura
2025-03-06;Cebolla Cabezona Roja;Bulto;9;Bogotá;108292;108477;Verdura
2025-03-06;Cebolla Lunaquita Aquitania;Atado/Manojo;7;Boyacá;81628;81813;Verdura
2025-03-06;Cebolla Lunaquita Aquitania;Atado/Manojo;69;Sogamoso;77327;77381;Verdura
2025-03-06;Cebolla Lunaquita Aquitania;Atado/Manojo;17;Tunja;82763;82916;Verdura
2025-03-06;Cebolla Lunaquita Aquitania;Atado/Manojo;76;Bogotá;84225;84366;Verdura
2025-03-06;Cebolla Puerro;Atado/Manojo;68;Boyacá;48865;49020;Verdura
2025-03-06;Cebolla Puerro;Atado/Manojo;67;Sogamoso;46012;46183;Verdura
2025-03-06;Cebolla Puerro;Atado/Manojo;31;Tunja;44144;44294;Verdura
2025-03-06;Cebolla Puerro;Atado/Manojo;4;Bogotá;43954;44124;Verdura
2025-03-06;Tomate Chonto;Canastilla;42;Boyacá;36748;36798;Verdura
2025-03-06;Tomate Chonto;Canastilla;48;Sogamoso;40727;40819;Verdura
2025-03-06;Tomate Chonto;Canastilla;20;Tunja;35570;35764;Verdura
2025-03-06;Tomate Chonto;Canastilla;53;Bogotá;35775;35974;Verdura
2025-03-06;Tomate Larga Vida;Canastilla;82;Boyacá;52440;52493;Verdura
2025-03-06;Tomate Larga Vida;Canastilla;42;Sogamoso;49472;49647;Verdura
2025-03-06;Tomate Larga Vida;Canastilla;5;Tunja;54605;54734;Verdura
2025-03-06;Tomate Larga Vida;Canastilla;5;Bogotá;53466;53598;Verdura
2025-03-06;Acelga;Atado/Manojo;6;Boyacá;8705;8761;Otros
2025-03-06;Acelga;Atado/Manojo;10;Sogamoso;10035;10162;Otros
2025-03-06;Acelga;Atado/Manojo;28;Tunja;8916;8987;Otros
2025-03-06;Acelga;Atado/Manojo;57;Bogotá;9421;9566;Otros
2025-03-06;Apio;Atado/Manojo;11;Boyacá;10326;10484;Otros
2025-03-06;Apio;Atado/Manojo;22;Sogamoso;10383;10550;Otros
2025-03-06;Apio;Atado/Manojo;93;Tunja;10954;11086;Otros
2025-03-06;Apio;Atado/Manojo;79;Bogotá;11097;11261;Otros
2025-03-06;Manzana;Caja;90;Boyacá;3897;4080;Otros
2025-03-06;Manzana;Caja;79;Sogamoso;4131;4186;Otros
2025-03-06;Manzana;Caja;66;Tunja;3807;3896;Otros
2025-03-06;Manzana;Caja;41;Bogotá;3372;3428;Otros
2025-03-06;Banana;Bolsa;22;Boyacá;2597;2776;Otros
2025-03-06;Banana;Bolsa;30;Sogamoso;2421;2538;Otros
